female,BA,AA,black,hispanic,exper,jc,univ,stotal,totcoll,wage
1,0,0,0,0,116,0,5.566667,0,5.566667,12
0,0,0,0,0,152,0,0,0,0,10.66667
0,0,0,0,0,166,0,0,0,0,11.99
1,0,0,0,0,161,0,0,0,0,6.666667
0,1,0,0,0,149,0,4.733333,0,4.733333,12.5
0,0,0,0,0,108,0.6,0,0,0.6,2.307692
0,1,0,0,0,80,0,7.5,0,7.5,18.47575
1,1,0,0,0,96,0,4.266667,0,4.266667,6
1,1,0,0,0,95,2.2,2.688884,0,4.888884,2
1,0,0,0,0,159,0,0,0,0,7.75
0,1,0,0,0,154,2.333333,2.433333,0,4.766666,16.34146
1,1,0,0,0,78,0,3.966667,0,3.966667,10.28967
0,1,0,1,0,140,0,4.866667,0,4.866667,15
1,0,0,0,0,127,0,0,0,0,16.59931
1,1,0,1,0,135,0,4.633333,0,4.633333,10.5
1,1,0,0,0,124,0,4.366667,0,4.366667,9.666668
1,1,0,0,0,116,0,4.366667,0,4.366667,9.573984
1,1,0,0,0,80,0,4.466667,0,4.466667,6.66
1,0,0,0,0,128,0,0,0,0,9.749999
0,0,0,0,0,90,0,0,0,0,14.86999
1,0,0,1,0,41,0,0,0,0,5.441028
1,1,0,0,0,140,0,4.366667,0,4.366667,10.513
0,0,0,0,0,100,0,2.988888,0,2.988888,28
1,0,0,1,0,124,0,0,0,0,6.8975
1,0,0,0,0,166,0,0,0,0,5.799999
1,0,0,0,0,46,0,0,0,0,8.5
0,0,0,0,0,158,0,0,0,0,10.25
1,0,0,0,0,128,0,0,0,0,11
0,0,0,0,0,165,0,0.1777775,0,0.1777775,19.5
1,0,0,0,0,53,0,0,0,0,4.487529
1,0,0,0,0,161,0,2.5,0,2.5,6.875
0,0,0,0,0,156,0,1.7,0,1.7,24
0,1,0,0,0,119,0,4.733333,0,4.733333,15.71429
0,1,0,0,0,122,0,4.2,0,4.2,9.916667
1,0,0,0,0,26,0,0,0,0,5.322022
1,1,0,0,0,108,0,5.111104,0,5.111104,13.69565
1,1,0,1,0,37,0,4.1,0,4.1,40
0,0,0,0,0,141,0,0,0,0,4
1,1,0,0,0,153,0,4.011106,0,4.011106,6.486487
1,1,0,1,0,97,0.3666662,4.366663,0,4.733329,9.093534
1,1,0,0,0,124,0,4.266661,0,4.266661,20
0,0,0,0,0,119,0.688888,3.166666,0,3.855554,14.66667
1,1,0,0,0,157,0,4.466667,0,4.466667,10.1405
0,1,0,0,0,82,0,4.2,0,4.2,17.65
1,0,0,0,0,155,0,0,0,0,6.5
0,0,0,1,0,146,0,0,0,0,6.55
1,0,0,0,0,135,0,5.466667,0,5.466667,10.85
0,0,0,0,0,81,0,0,0,0,3.75
0,1,0,0,0,113,0,4.133333,0,4.133333,23.67783
1,0,0,0,0,144,0,0,0,0,7.469996
1,1,0,0,0,99,0,4.033333,0,4.033333,7.837715
1,0,0,0,0,36,0,0,0,0,10.1506
1,0,0,0,0,44,0,0,0,0,5.311778
0,0,0,0,0,161,0,0,0,0,17.5
1,1,0,0,0,134,0,4.033333,0,4.033333,8.5
0,0,0,0,0,139,0,0,0,0,3.333333
0,0,0,0,0,162,0,0,0,0,10.49759
1,0,0,0,1,161,0,0,0,0,10.93959
1,0,0,0,0,68,0,0,0,0,10.45035
0,0,0,0,0,132,2.633333,2.766667,0,5.4,22
0,0,0,0,0,85,0.1333327,0,0,0.1333327,7.777778
1,0,0,1,0,143,0.9,0,0,0.9,7
1,1,0,1,0,129,0.8222214,4.266662,0,5.088883,8.8
1,0,1,0,0,143,2.833333,0,0,2.833333,17.65781
0,1,0,0,0,136,0,4.466667,0,4.466667,3
0,0,0,1,0,150,0,0,0,0,5.274594
1,1,0,0,0,133,0,3.466667,0,3.466667,10.7
0,0,0,0,0,163,0,0,0,0,10.91749
1,0,0,1,0,166,0,0,0,0,9.399994
0,0,0,0,0,150,0,0,0,0,10
0,0,0,0,0,80,0,0,0,0,5
0,0,0,0,0,119,0,3.022218,0,3.022218,10.41667
1,1,0,0,0,101,2.355552,2.399998,0,4.75555,9.090909
1,1,0,0,0,145,0,4.688883,0,4.688883,9.217742
1,0,0,0,0,46,0,0,0,0,8.468053
0,1,0,0,0,131,1.199998,3.166665,0,4.366663,8.444444
1,1,0,0,0,99,3,2.233333,0,5.233334,7.9136
1,0,0,0,0,166,0,0,0,0,15
0,1,0,0,0,136,0.4333333,3.8,0,4.233333,19.5
0,1,0,0,0,105,0,4.833333,0,4.833333,10.4
1,0,0,0,0,134,0.2333331,0.9333326,0,1.166666,10.17999
1,0,0,0,0,151,0,6.033333,0,6.033333,11.89
1,0,0,0,0,163,0.1,0,0,0.1,4.75
0,1,0,0,0,143,1.866667,3.666667,0,5.533333,13.09091
1,0,0,0,0,69,0,0,0,0,5.5
0,1,0,0,0,141,0,4.333333,0,4.333333,13.25
0,0,0,0,0,165,0,0,0,0,4.883853
0,0,0,1,0,165,0,0,0,0,3.75
1,0,0,1,0,106,0,0,0,0,4.599998
0,0,0,0,0,164,0,0,0,0,10
1,0,0,0,0,151,0,0,0,0,7.125
1,0,0,0,0,119,0,0,0,0,4.75
0,1,0,0,0,127,0,4.166661,0,4.166661,21.6
0,0,0,0,0,142,0,0,0,0,6.235566
1,0,0,0,0,162,0,0,0,0,5.714285
0,0,0,0,0,79,0,0,0,0,11.78999
1,1,0,0,0,126,0,4.366667,0,4.366667,22.5
1,1,0,0,0,143,0,3.9,0,3.9,25.64023
0,1,0,0,0,122,0,4,0,4,10.29412
1,0,0,1,0,155,0,0,0,0,3.75
1,1,0,0,0,135,0,4.399996,0,4.399996,13.19086
1,0,0,1,0,137,0,0,0,0,4.849998
1,0,0,0,0,48,0,0,0,0,2.75
1,0,0,0,0,83,0,0,0,0,4.799999
1,0,0,0,1,152,0.9333333,0,0,0.9333333,7.794457
1,1,0,0,0,105,0.1777775,5.399993,0,5.577771,11.25432
0,1,0,0,0,80,1.6,3.088887,0,4.688888,24.68542
1,0,0,0,0,148,0,1.333333,0,1.333333,16.5
0,0,0,0,0,159,0,0,0,0,11.35
0,0,0,0,1,126,0,1.4,0,1.4,14.2915
1,0,0,0,0,118,2.633333,0,0,2.633333,24.44737
1,1,0,0,0,33,0,3.366667,0,3.366667,11
0,0,0,0,0,129,2.344442,0,0,2.344442,9.849998
0,1,0,0,0,149,0,2.177775,0,2.177775,12.57143
1,0,0,0,0,160,0,0,0,0,9.898962
1,0,0,0,0,71,0,0,0,0,7
0,1,0,0,0,96,0,4.399992,0,4.399992,13.974
1,0,0,0,0,138,0,0,0,0,6.928407
1,0,0,0,0,140,0.2,0.6,0,0.8,6.75
1,1,0,0,0,115,0,4.3,0,4.3,6.579093
0,1,0,1,0,46,0,4.166667,0,4.166667,16.66667
1,0,0,1,0,139,0,0,0,0,3.349999
0,0,0,0,0,163,0,0,0,0,12.5
0,0,0,1,0,161,0,0,0,0,11.67999
0,0,0,1,0,74,0,1.166667,0,1.166667,5.139721
0,0,0,0,0,64,0,0,0,0,7.5
0,0,0,0,0,144,0,0,0,0,12.5
0,0,0,0,0,127,0,5.633333,0,5.633333,22.27483
1,0,0,0,0,85,0,0,0,0,6.038905
0,0,0,0,0,131,0,0,0,0,7.5
0,0,0,0,0,104,0,6.7,0,6.7,14.54545
0,1,0,0,0,138,0,5.222209,0,5.222209,14.43418
0,1,0,0,0,93,0,4.3,0,4.3,6.928407
1,1,0,0,0,95,0,4.311104,0,4.311104,13.94079
1,0,0,0,0,141,0,1.066667,0,1.066667,3.949999
0,0,0,1,0,140,0.7333333,0,0,0.7333333,13.07
1,0,0,0,0,146,0,0,0,0,8.023474
0,0,0,0,0,146,0,7.5,0,7.5,11
1,1,0,0,0,147,1.777775,3.022217,0,4.799992,10
0,1,0,0,0,158,0,4.066667,0,4.066667,7
0,0,0,0,0,161,0,0,0,0,13.96999
1,1,0,0,0,92,0,4.75555,0,4.75555,8.349999
1,0,0,0,0,137,1.2,5,0,6.2,15
0,1,0,0,0,129,0,4.166667,0,4.166667,16.8
1,0,0,1,0,155,0,1.166667,0,1.166667,7.89
1,1,0,0,0,45,0.3,4.566667,0,4.866667,9.6
1,1,0,0,0,107,0,4.466667,0,4.466667,10.5
0,0,0,0,0,117,2.111108,0,0,2.111108,8.444444
1,0,1,0,0,102,2.2,1.566667,0,3.766667,11.5
0,1,0,0,0,107,0,5.133333,0,5.133333,14.7996
1,1,0,0,0,72,0,4.555554,0,4.555554,7.685878
0,0,0,0,0,94,0,0,0,0,7.21709
1,1,0,0,0,134,0,4.488882,0,4.488882,16.5
1,1,0,0,0,122,0.2222219,4.088883,0,4.311105,18.43548
1,1,0,1,0,101,0,4.199994,0,4.199994,4.899998
1,1,0,1,0,119,1.233333,3.266667,0,4.5,12
0,0,0,1,0,89,2.3,4.666667,0,6.966666,10.21782
0,0,0,0,0,166,0,0,0,0,13.75
0,0,0,0,0,120,0,1.9,0,1.9,8
1,1,0,1,0,84,0,5.566667,0,5.566667,15
1,0,0,0,0,129,0,0,0,0,7.5
0,1,0,0,0,127,0,4.333333,0,4.333333,15.3629
0,1,0,0,0,126,0,4.066667,0,4.066667,20.83333
0,0,0,0,0,164,0,0.8333333,0,0.8333333,12.8
1,1,0,0,0,151,0,4.133333,0,4.133333,10.39091
1,1,0,0,0,98,0,3.999996,0,3.999996,17.15
0,0,0,0,0,166,0,0,0,0,14.43418
0,1,0,1,0,129,0,4.566667,0,4.566667,8
0,0,0,1,0,147,0,0,0,0,7.289997
0,0,0,0,0,121,0,6.1,0,6.1,22.8
0,0,0,0,0,130,0,3.266667,0,3.266667,16.5
1,0,0,0,0,10,0,0,0,0,2
1,0,0,1,0,161,0,0,0,0,9.803001
0,0,0,0,0,160,0,1.977775,0,1.977775,18.75
0,1,0,0,1,161,0,4.733333,0,4.733333,9.061838
1,1,0,0,0,132,0,4.533333,0,4.533333,10.5
0,1,0,0,0,54,0,6.1,0,6.1,9.777778
1,0,1,0,0,145,2.433333,0,0,2.433333,9.399994
0,0,0,1,0,94,0,0,0,0,12.08245
1,0,0,0,0,129,0,0,0,0,6.875
0,0,0,0,1,163,0,0.4,0,0.4,14.54545
0,0,1,0,0,131,2.9,0,0,2.9,15.5
1,0,0,0,0,40,0,0,0,0,4
1,0,0,1,0,144,0,0,0,0,12.1575
1,0,0,0,0,142,0,0,0,0,6.5
0,0,0,0,0,131,0,0,0,0,20.72727
1,1,0,0,0,108,0,4.466667,0,4.466667,6.05
1,0,0,0,0,121,0,0,0,0,4.571429
0,0,0,0,0,104,0,7.5,0,7.5,11
1,0,0,0,0,100,0,0,0,0,6.75
0,0,0,0,0,141,0,0,0,0,2.078522
0,1,0,0,0,46,3.379999,1.811109,0,5.191107,10.24194
0,1,0,0,0,134,0,4.377769,0,4.377769,14.4
1,0,0,0,0,48,0,0,0,0,5.5
0,0,0,0,0,124,0,6.716667,0,6.716667,10.56
0,0,0,0,0,116,0.4166667,7.5,0,7.916667,8.688002
0,0,0,0,0,164,0,0,0,0,10
0,1,0,0,0,151,0,2.666667,0,2.666667,10.5
0,1,0,0,0,145,0,4.4,0,4.4,4.949481
0,0,0,1,0,147,0,0,0,0,9.950001
1,0,0,0,1,138,0,0,0,0,7.505773
0,0,0,0,0,162,0,0,0,0,13.63636
1,0,0,0,0,141,0,0,0,0,6.40121
0,0,1,0,0,143,2.333333,0,0,2.333333,8.5791
0,0,0,0,0,106,0,0,0,0,15.79306
0,0,0,0,0,161,0,0,0,0,4.096774
0,1,0,0,0,130,0,4.733333,0,4.733333,15
1,0,0,1,0,96,0,6.166667,0,6.166667,14
0,0,0,0,1,85,0,0,0,0,7.799999
1,0,0,0,0,164,0,0,0,0,32.8125
0,0,0,0,0,166,0,0,0,0,9
0,0,0,0,1,157,0,0.3,0,0.3,10
1,0,0,0,0,152,0.4,0,0,0.4,4.285714
0,0,0,0,1,145,0,0,0,0,7.119999
1,1,0,0,0,142,0.2,4.233333,0,4.433333,9.815242
0,1,0,0,0,147,0,4.5,0,4.5,9.649999
0,0,0,1,0,35,0,0,0,0,3.836179
0,1,0,0,1,149,0,4.24444,0,4.24444,18.27367
0,0,0,0,0,152,0,0.3,0,0.3,12.5
0,0,0,0,0,153,0,0,0,0,12.22222
0,0,0,0,0,132,1.733333,0.1,0,1.833333,6.928407
1,0,0,0,0,117,0,0,0,0,5.709711
0,0,0,0,0,61,1.483333,0,0,1.483333,20
1,1,0,1,0,128,0,4.466667,0,4.466667,12
0,0,0,0,0,159,0,0,0,0,17.73999
1,1,0,0,0,148,0,4.677775,0,4.677775,11.26613
0,0,0,0,0,154,0,0,0,0,3.666667
0,0,0,0,0,86,0,2.155553,0,2.155553,5.25
1,0,0,0,0,133,0,0,0,0,4.589999
1,1,0,1,0,130,0,5.133333,0,5.133333,2
1,0,0,0,0,164,0,0.1333331,0,0.1333331,7.776315
1,0,1,0,0,51,2.166665,0,0,2.166665,4.399538
1,0,0,1,0,16,0,0,0,0,4.5
1,1,0,0,0,112,0,4,0,4,13.89189
0,1,0,0,0,124,0,4.766667,0,4.766667,15.90967
0,1,0,0,0,149,0,4.377771,0,4.377771,14.79311
0,0,0,1,0,161,0.7,0,0,0.7,11.88
0,0,0,0,0,118,0,0,0,0,6.859997
0,1,0,1,0,40,0,4.666667,0,4.666667,8.522427
1,0,0,1,0,166,0,0,0,0,6.25
0,0,0,0,0,123,0.6,0.2333333,0,0.8333334,6.875
1,0,0,0,0,136,0,0,0,0,3.853514
0,0,0,1,0,165,0,0,0,0,11.36999
1,1,0,1,0,162,0,4.4,0,4.4,9.428572
0,0,0,0,0,145,0,0,0,0,8
0,1,0,0,0,112,1.933333,2.9,0,4.833333,7.697921
1,0,0,0,0,132,0,0,0,0,5.712501
0,1,0,0,0,150,2.744442,2.399996,0,5.144438,8.982872
1,0,0,1,0,104,0,0,0,0,5.07
0,0,0,0,0,157,0,0,0,0,12
0,1,0,0,1,69,3.733333,2.433333,0,6.166667,8
1,0,0,0,0,149,1.955553,0,0,1.955553,8.015501
1,0,0,1,0,79,0,7.166667,0,7.166667,16.5
1,1,0,0,0,140,0,4.033333,0,4.033333,15.47
1,0,0,0,0,104,1.266666,0,0,1.266666,11
0,0,0,0,0,44,0,0,0,0,22.22222
0,0,0,0,0,136,0.2888885,0,0,0.2888885,11.93225
1,1,0,0,0,140,2.166667,1.966667,0,4.133333,10.0375
1,0,0,0,1,147,0,0,0,0,13
0,1,0,0,0,144,0,2.599996,0,2.599996,16
1,1,0,1,0,77,0,4.688882,0,4.688882,8.799501
1,1,0,0,0,82,0.8333333,4.233333,0,5.066667,6.893764
1,1,0,0,0,78,0,5.3,0,5.3,9.469196
0,1,0,0,0,142,0,5.444438,0,5.444438,16.44445
1,1,0,0,0,156,0,4.166667,0,4.166667,19.175
0,1,0,0,0,78,0,4.333333,0,4.333333,8
1,0,1,0,0,131,2.033333,0,0,2.033333,10.87421
1,1,0,0,0,144,0,4.166667,0,4.166667,10.10526
1,0,0,0,0,123,0,0,0,0,4.884527
0,0,0,0,0,148,0,0,0,0,13.4719
0,0,0,0,0,163,0,0.8222211,0,0.8222211,11.17
1,0,0,0,0,88,0,0,0,0,6
0,0,0,1,0,137,0,0.3999995,0,0.3999995,15
1,0,1,0,0,80,2.433333,0,0,2.433333,6.645349
0,0,0,1,0,129,0,0,0,0,5
1,0,0,0,0,102,2.1,0,0,2.1,4.117435
0,0,0,0,0,135,0,3.833333,0,3.833333,10
0,0,0,0,0,105,0,0,0,0,6.657258
0,0,0,0,0,82,0,0,0,0,15.10306
1,0,0,0,0,148,0,0,0,0,17.32102
1,0,0,0,0,99,0,0.6666657,0,0.6666657,14.49894
0,0,0,0,0,152,0,0,0,0,11.67
0,0,0,0,0,134,0.9777766,0,0,0.9777766,16
0,1,0,0,0,116,0,3.833333,0,3.833333,14.58333
0,0,0,0,0,156,0,1.033333,0,1.033333,24
1,0,0,0,0,124,0,0,0,0,6.399998
0,0,0,0,0,121,0,5.622213,0,5.622213,13.5
1,0,0,0,0,114,0,6.033333,0,6.033333,22.5
0,0,0,0,0,84,0,0,0,0,6.862392
1,0,0,0,1,148,0,0,0,0,11.4875
0,0,0,0,0,105,0,0,0,0,8.799996
0,1,0,1,0,145,0,5.966667,0,5.966667,21.325
0,0,0,0,0,164,0,1.5,0,1.5,11.66667
0,1,0,0,0,124,0,5.066667,0,5.066667,26
0,1,0,0,0,96,1.866665,3.46666,0,5.333325,13.6
0,1,0,0,0,131,0,5.6,0,5.6,18
1,0,0,1,0,93,0,0,0,0,4.099998
0,1,0,0,0,131,0,4.044442,0,4.044442,7.111111
0,0,0,0,0,134,0,0,0,0,6.75
1,0,0,0,0,66,0,0,0,0,4.608871
1,0,0,0,0,146,0,0,0,0,7.21709
0,0,0,0,0,166,0,0,0,0,7.150001
1,0,0,0,0,139,0,2.288886,0,2.288886,6.084998
1,1,0,0,0,122,0,4.4,0,4.4,8.333334
0,0,0,0,1,161,0,0,0,0,10
1,0,0,0,0,105,0.0888887,0,0,0.0888887,10.79677
0,1,0,0,0,162,2.622219,2.999994,0,5.622212,17.66667
0,0,1,0,0,147,2.133333,0,0,2.133333,6.5
1,0,0,0,0,165,0,0,0,0,8.289993
0,0,0,1,0,65,0,0,0,0,3.539999
0,0,1,0,0,129,2.688885,0,0,2.688885,7.826087
0,1,0,0,0,131,1.1,4.077771,0,5.177771,14.44444
1,0,0,0,0,30,0,0,0,0,4.940923
1,0,0,0,0,34,0,0,0,0,6.500356
1,1,0,0,0,95,0,5,0,5,12.48649
1,0,0,0,0,151,0,0,0,0,4.758094
0,0,0,0,0,97,0,7.266667,0,7.266667,16.4
1,1,0,0,0,120,0.3,4.3,0,4.6,5.3
1,0,0,1,0,68,0,0,0,0,3.75
1,0,0,0,0,98,0,2.133333,0,2.133333,7.150001
0,0,0,0,0,60,0,4.222217,0,4.222217,6.25
1,0,0,0,0,137,0,1.566667,0,1.566667,8.222223
1,0,0,1,0,166,0,0,0,0,7.5
0,0,0,1,0,166,0,0,0,0,12.375
0,0,0,0,0,142,0,0,0,0,8.035714
0,1,0,0,0,143,0,3.266667,0,3.266667,18.4
1,0,0,1,0,121,0,0,0,0,10.3125
0,1,0,0,0,114,2.133333,3.133333,0,5.266667,7
0,1,0,0,0,152,3.033333,1.3,0,4.333333,13.68421
1,1,0,1,0,105,0,4.366667,0,4.366667,11.6309
1,1,0,1,0,105,0,3.666667,0,3.666667,4.740185
0,1,0,0,0,101,0,4.333333,0,4.333333,12
0,0,0,0,0,163,0,0,0,0,10.39999
1,0,0,0,0,46,0,5.7,0,5.7,10.99884
1,0,0,0,0,150,0,0,0,0,5.860277
1,0,0,0,0,163,0,0,0,0,8.631639
1,1,0,0,0,140,0,4.3,0,4.3,8.5
0,1,0,0,0,163,0,4.666657,0,4.666657,17.6
1,0,0,0,0,164,0,0,0,0,12
0,0,0,0,0,152,0,0,0,0,7.681452
0,1,0,0,0,143,0,4.266667,0,4.266667,8.571428
1,1,0,0,0,107,0,4.266661,0,4.266661,9.889475
0,0,0,1,0,164,0,0,0,0,13.8
1,0,0,0,0,151,0,0,0,0,13.31
1,0,0,1,0,100,0,0,0,0,5.099998
1,0,0,1,0,57,0,0,0,0,7.401479
1,1,0,0,0,119,0,4.833333,0,4.833333,7.119999
0,0,0,0,0,93,0,0,0,0,15.83834
1,0,0,0,0,74,0,0,0,0,6.872803
0,0,0,0,0,163,0,0,0,0,25.83333
1,0,0,0,0,146,0.5111104,0,0,0.5111104,5.870913
0,0,0,0,0,160,0,0,0,0,11
1,0,0,1,0,108,0,2.133333,0,2.133333,7.649998
0,1,0,0,0,131,0,1.1,0,1.1,13.33333
0,1,0,0,0,150,0,4.3,0,4.3,20.4864
1,1,0,0,0,109,2.133333,1.533331,0,3.666665,7.5
1,1,0,0,0,130,2.133333,2.1,0,4.233334,10.24194
0,0,0,0,0,162,0,0,0,0,9.6
1,0,0,1,0,136,1.2,0,0,1.2,6.299999
1,0,0,0,0,158,0,0.1,0,0.1,15
1,1,0,0,0,147,0,4.8,0,4.8,6.545455
1,0,0,0,0,23,0,0,0,0,4.250401
1,0,0,0,0,118,0,0,0,0,3.65
1,0,1,0,0,120,2.2,0,0,2.2,9.157227
1,1,0,0,0,150,0,4.022221,0,4.022221,9.897723
1,0,0,1,0,138,0,0.8666667,0,0.8666667,6.5
1,0,0,0,0,163,0,0,0,0,10.875
0,1,0,0,0,137,2.1,3.8,0,5.9,11.8048
1,0,0,1,0,25,0,0,0,0,9.267901
1,1,0,0,0,130,0,3.9,0,3.9,18.33333
1,1,0,0,0,106,0,5.133325,0,5.133325,10.75
1,0,0,0,0,166,0,0,0,0,8
1,1,0,0,0,138,0,4.333333,0,4.333333,8.333334
1,0,0,0,0,63,0,0,0,0,6.734433
0,1,0,0,0,133,0,4.85555,0,4.85555,19.426
1,1,0,0,0,133,2.4,2,0,4.4,5.099998
1,1,0,0,0,132,0,4.588883,0,4.588883,15.5
1,0,0,0,0,94,0,0,0,0,4.5
1,1,0,0,1,147,0,4.5,0,4.5,8.919999
1,0,0,0,1,160,0,0,0,0,9.209999
1,0,0,1,0,132,0,2.3,0,2.3,19.33193
0,0,0,0,0,166,0.6333333,0,0,0.6333333,6.928407
0,1,0,0,0,79,0.1666667,4.04444,0,4.211106,9.620323
0,0,0,0,0,135,0,2.433333,0,2.433333,6.399998
0,1,0,0,0,112,0,4.8,0,4.8,17.32102
0,0,0,0,0,127,0,0,0,0,21.14708
1,0,0,0,0,143,0,0,0,0,8.660508
0,1,0,0,0,115,1.133333,4.166667,0,5.3,9
1,0,0,0,0,139,0.1,0,0,0.1,4.5
0,1,0,0,0,144,0,6.06333,0,6.06333,2.666667
1,0,1,0,0,150,2.199996,0,0,2.199996,7.777778
1,0,0,0,0,143,0,0,0,0,6.639999
1,0,0,0,0,111,0,0,0,0,6.33
0,1,0,0,0,71,0,4.783333,0,4.783333,6.731293
1,0,0,0,0,154,0,0,0,0,10.58314
1,0,0,0,0,158,0,0,0,0,8.379997
1,0,0,1,0,121,0,0,0,0,6
0,0,0,0,0,160,0,0,0,0,11.36999
0,1,0,0,0,163,0.2333333,4.733325,0,4.966658,16
1,1,0,0,0,136,1.833333,2.066667,0,3.9,9.283999
0,0,0,0,0,146,1.416667,0.1,0,1.516667,12.71429
1,0,0,0,0,85,0,7.5,0,7.5,20
1,0,0,0,0,162,0,0,0,0,10.5
0,0,0,0,0,163,0,3.166667,0,3.166667,18.33333
0,1,0,0,0,147,0,4.333333,0,4.333333,17.14286
1,0,1,0,0,129,1.833333,2.266667,0,4.1,12.5
1,0,0,0,0,158,1.266667,2.666667,0,3.933333,25.45455
1,0,0,1,0,75,0,0,0,0,7.5
1,0,0,0,0,119,0,0,0,0,10.27027
0,1,0,0,0,157,0,4.133333,0,4.133333,12.5
1,0,0,0,0,104,0,0,0,0,7.352941
1,0,0,1,0,160,0,0,0,0,6.049999
0,1,0,0,0,131,0,4.366667,0,4.366667,15.11111
0,1,0,0,0,120,0,5.311109,0,5.311109,13.33333
0,0,0,0,0,144,0,0,0,0,12.5
0,0,0,0,0,166,0,0,0,0,13.5
1,0,0,0,0,129,0.9333333,0,0,0.9333333,15.23222
1,1,0,0,0,107,0,4.233333,0,4.233333,10.25
1,1,0,1,0,125,0,3.666667,0,3.666667,14.73684
1,0,1,0,0,156,1.466665,0,0,1.466665,10.67999
1,0,0,0,0,151,0,0,0,0,10.44445
1,0,0,0,0,163,0,0,0,0,6.492
0,0,0,0,1,116,0,0,0,0,6
1,1,0,0,0,116,0,5.033333,0,5.033333,12.91667
1,1,0,1,0,87,0,4.666667,0,4.666667,10
1,0,0,0,0,56,0,1.1,0,1.1,6.599307
0,0,0,0,0,145,0,0,0,0,10.42
1,1,0,0,0,101,2.066667,4.3,0,6.366667,11.7
0,0,1,0,0,166,2.033333,0.8,0,2.833333,11.42145
1,0,1,0,0,151,2.5,0,0,2.5,14.16667
0,0,0,0,0,92,0,7,0,7,14.99521
1,1,0,0,0,88,0,3.366667,0,3.366667,4.096774
1,1,0,0,0,120,0,4.5,0,4.5,7
1,0,0,1,0,166,0,0,0,0,5.449997
1,0,0,0,0,102,1.8,0,0,1.8,9.217742
1,1,0,0,0,129,0,5.233333,0,5.233333,9.473789
1,0,0,0,0,166,0,0,0,0,10.625
1,0,1,0,0,48,0,2.355552,0,2.355552,10.96228
1,0,1,0,0,148,2.355552,0,0,2.355552,5.913358
1,0,0,0,0,150,0,0,0,0,5
0,1,0,0,0,145,0,4.04444,0,4.04444,10.8
1,0,0,0,0,63,0,4.233333,0,4.233333,37.59482
1,0,0,1,0,142,0,0,0,0,7.009999
1,0,0,0,0,35,2.02222,0,0,2.02222,5.879997
0,1,0,1,0,71,0,6.241667,0,6.241667,4
1,1,0,1,0,83,1.266667,2.133333,0,3.4,8.750001
1,1,0,0,0,132,1.42222,1.999997,0,3.422217,7.75
1,0,0,1,0,57,0,0,0,0,3.629999
0,0,0,0,0,155,0,0.9333323,0,0.9333323,16
1,0,0,1,0,137,0,3.266667,0,3.266667,15
1,0,0,0,0,107,0,7.5,0,7.5,10
1,0,0,0,0,85,0.1999997,0,0,0.1999997,5.833334
1,0,1,0,0,123,2.233333,0,0,2.233333,7.771552
1,0,0,1,0,145,0,0,0,0,6.899998
1,0,0,0,1,79,0,5.7,0,5.7,11.54734
1,0,0,1,0,74,0,0,0,0,3.65
0,0,0,0,0,161,0,0,0,0,8.468053
1,0,0,0,0,159,0.1666667,0,0,0.1666667,9.52656
1,0,0,1,0,124,0.6333333,0,0,0.6333333,5.5
1,1,0,0,0,102,0.4,3.088884,0,3.488884,6.145162
1,0,0,0,0,139,0,0,0,0,8.5
1,0,0,0,0,113,0,3.288886,0,3.288886,8.750001
0,1,0,0,0,126,0,4.733333,0,4.733333,15.41184
1,0,0,0,0,66,0,0,0,0,4.299999
0,0,0,0,0,160,0,0,0,0,10
0,0,0,0,0,149,0,0,0,0,10
0,1,0,0,0,126,0,5.666667,0,5.666667,14.64
0,0,0,0,0,107,0,4.466667,0,4.466667,11.26613
1,0,0,0,0,152,0.2,0,0,0.2,6.75
1,0,0,0,0,158,0,0.3333333,0,0.3333333,7.649998
1,0,0,0,0,133,0,4.933333,0,4.933333,9.333334
0,0,0,0,0,153,0.4333333,0,0,0.4333333,16.79583
0,0,0,1,0,125,0,0,0,0,7.380001
1,1,0,0,0,120,0.7166666,3.466667,0,4.183333,5.633065
1,0,1,0,0,133,0,4.588883,0,4.588883,11
0,0,0,0,0,165,0,1.666667,0,1.666667,17.41129
0,0,0,0,0,164,0,0,0,0,9.749999
1,0,0,0,0,148,0,0.6666667,0,0.6666667,19.73334
0,1,0,0,0,89,0,5.866667,0,5.866667,11.47368
1,0,0,0,0,21,0,0,0,0,5.589996
0,0,0,0,0,142,0,0,0,0,9.228572
0,1,0,0,0,73,0,7.5,0,7.5,22.5
1,0,0,0,0,148,0.1333333,0.8333333,0,0.9666666,10
1,0,0,0,0,72,0,0,0,0,5.218481
1,0,0,0,0,6,0,0,0,0,7
1,0,0,0,0,146,0,0,0,0,6
1,1,0,0,0,79,0,6.233333,0,6.233333,6.849998
1,0,0,0,0,164,0,0,0,0,9.159995
1,1,0,0,0,113,0,3.922219,0,3.922219,16.38899
1,0,0,1,0,91,0,0,0,0,6.287961
0,0,0,0,0,123,0.3422218,0,0,0.3422218,10.90909
0,1,0,1,0,106,0,4.5,0,4.5,7.027028
1,0,0,0,0,100,2.066664,3.299999,0,5.366663,11
1,0,0,0,0,56,0,6.1,0,6.1,5.906977
1,1,0,0,0,125,0,4.7,0,4.7,11.2
1,1,0,0,0,137,0,4.24444,0,4.24444,10
1,0,0,0,0,151,0,0,0,0,4.449996
1,0,0,0,0,95,0,0.1777775,0,0.1777775,7.5
